"date","value"
"2016-06-12",2073.6574
"2016-06-12",2019.8506
"2016-06-12",1980.4551
"2016-06-12",1949.0221
"2016-06-13",1927.4846
"2016-06-13",1898.7235
"2016-06-13",1892.9754
"2016-06-13",1861.6068
"2016-06-13",1858.201
"2016-06-13",1846.0831
"2016-06-13",1849.5208
"2016-06-13",1853.6675
"2016-06-13",1781.4505
"2016-06-13",1035.3776
"2016-06-13",996.8093
"2016-06-13",1188.8159
"2016-06-13",1379.2452
"2016-06-13",1581.8534
"2016-06-13",1815.8317
"2016-06-13",1960.2554
"2016-06-13",2120.8504
"2016-06-13",2241.0805
"2016-06-13",2303.4227
"2016-06-13",2299.4545
"2016-06-13",2294.2806
"2016-06-13",2198.3891
"2016-06-13",2199.1431
"2016-06-13",2208.915
"2016-06-13",2199.6075
"2016-06-13",2211.2985
"2016-06-13",2175.6387
"2016-06-13",2119.9114
"2016-06-13",2073.1788
"2016-06-13",2039.6116
"2016-06-13",1971.4614
"2016-06-13",1872.5735
"2016-06-13",1800.7341
"2016-06-13",1743.935
"2016-06-13",1704.6464
"2016-06-13",1634.5244
"2016-06-13",1554.5909
"2016-06-13",1512.7575
"2016-06-13",1479.2145
"2016-06-13",1407.0782
"2016-06-13",1380.7917
"2016-06-13",1413.9585
"2016-06-13",1865.8771
"2016-06-13",2214.0639
"2016-06-13",2177.2973
"2016-06-13",2122.862
"2016-06-13",2053.6567
"2016-06-13",2006.6666
"2016-06-14",1972.5816
"2016-06-14",1924.9636
"2016-06-14",1912.605
"2016-06-14",1904.8614
"2016-06-14",1878.3316
"2016-06-14",1875.2296
"2016-06-14",1866.2459
"2016-06-14",1887.3841
"2016-06-14",1788.4054
"2016-06-14",1051.4213
"2016-06-14",1034.7352
"2016-06-14",1175.4975
"2016-06-14",1408.7453
"2016-06-14",1595.3021
"2016-06-14",1819.9449
"2016-06-14",2014.892
"2016-06-14",2174.3714
"2016-06-14",2315.1255
"2016-06-14",2391.6461
"2016-06-14",2375.6384
"2016-06-14",2349.4584
"2016-06-14",2276.025
"2016-06-14",2241.0145
"2016-06-14",2220.8778
"2016-06-14",2208.152
"2016-06-14",2209.1914
"2016-06-14",2217.5858
"2016-06-14",2140.1595
"2016-06-14",2123.2745
"2016-06-14",2090.5018
"2016-06-14",2076.2123
"2016-06-14",1991.9608
"2016-06-14",1900.0132
"2016-06-14",1864.2372
"2016-06-14",1752.5397
"2016-06-14",1699.4814
"2016-06-14",1607.3497
"2016-06-14",1576.5245
"2016-06-14",1499.5084
"2016-06-14",1440.7035
"2016-06-14",1418.0462
"2016-06-14",1422.0441
"2016-06-14",1873.5954
"2016-06-14",2261.9288
"2016-06-14",2221.0573
"2016-06-14",2145.2794
"2016-06-14",2102.6228
"2016-06-14",2043.1243
"2016-06-15",2008.1617
"2016-06-15",1975.7982
"2016-06-15",1951.5449
"2016-06-15",1939.7273
"2016-06-15",1925.3278
"2016-06-15",1916.8502
"2016-06-15",1905.3105
"2016-06-15",1924.2229
"2016-06-15",1848.2129
"2016-06-15",1098.9281
"2016-06-15",1060.7058
"2016-06-15",1214.3402
"2016-06-15",1406.7947
"2016-06-15",1617.1774
"2016-06-15",1850.4466
"2016-06-15",2011.1166
"2016-06-15",2191.9781
"2016-06-15",2276.5944
"2016-06-15",2337.7183
"2016-06-15",2393.9837
"2016-06-15",2390.6153
"2016-06-15",2352.9543
"2016-06-15",2332.9469
"2016-06-15",2276.5337
"2016-06-15",2229.7181
"2016-06-15",2241.5457
"2016-06-15",2227.0592
"2016-06-15",2126.1499
"2016-06-15",2083.8764
"2016-06-15",2050.9534
"2016-06-15",2002.7767
"2016-06-15",1930.9414
"2016-06-15",1868.4528
"2016-06-15",1795.5598
"2016-06-15",1720.5689
"2016-06-15",1649.2898
"2016-06-15",1571.9354
"2016-06-15",1507.9704
"2016-06-15",1480.2759
"2016-06-15",1426.311
"2016-06-15",1377.566
"2016-06-15",1334.6824
"2016-06-15",1754.8974
"2016-06-15",2202.908
"2016-06-15",2168.5717
"2016-06-15",2115.9993
"2016-06-15",2045.8082
"2016-06-15",2013.0584
"2016-06-16",1968.0833
"2016-06-16",1946.5747
"2016-06-16",1934.3298
"2016-06-16",1904.9103
"2016-06-16",1892.5073
"2016-06-16",1872.8291
"2016-06-16",1870.7207
"2016-06-16",1908.9768
"2016-06-16",1775.1593
"2016-06-16",1046.2372
"2016-06-16",1023.4206
"2016-06-16",1195.0698
"2016-06-16",1416.2222
"2016-06-16",1621.574
"2016-06-16",1865.6053
"2016-06-16",2025.9879
"2016-06-16",2170.0435
"2016-06-16",2281.431
"2016-06-16",2356.6195
"2016-06-16",2393.7482
"2016-06-16",2369.0192
"2016-06-16",2290.6943
"2016-06-16",2238.9853
"2016-06-16",2246.4742
"2016-06-16",2257.4393
"2016-06-16",2238.356
"2016-06-16",2201.6012
"2016-06-16",2128.7514
"2016-06-16",2072.6763
"2016-06-16",2101.4816
"2016-06-16",2041.5763
"2016-06-16",1994.3244
"2016-06-16",1966.6391
"2016-06-16",1902.9299
"2016-06-16",1790.1381
"2016-06-16",1743.1362
"2016-06-16",1639.0421
"2016-06-16",1584.5309
"2016-06-16",1514.8706
"2016-06-16",1489.2404
"2016-06-16",1455.2144
"2016-06-16",1458.8469
"2016-06-16",1971.3425
"2016-06-16",2295.3559
"2016-06-16",2268.8042
"2016-06-16",2171.9838
"2016-06-16",2116.4444
"2016-06-16",2079.2084
"2016-06-17",2046.2667
"2016-06-17",2014.7399
"2016-06-17",1994.0259
"2016-06-17",1964.7843
"2016-06-17",1948.2834
"2016-06-17",1925.4405
"2016-06-17",1918.0203
"2016-06-17",1935.852
"2016-06-17",1821.6761
"2016-06-17",1099.0904
"2016-06-17",1093.7461
"2016-06-17",1251.1807
"2016-06-17",1445.4051
"2016-06-17",1650.1671
"2016-06-17",1836.8291
"2016-06-17",2000.6089
"2016-06-17",2189.2196
"2016-06-17",2305.1197
"2016-06-17",2371.6268
"2016-06-17",2437.7373
"2016-06-17",2414.7232
"2016-06-17",2389.8368
"2016-06-17",2332.8424
"2016-06-17",2336.7706
"2016-06-17",2280.661
"2016-06-17",2256.256
"2016-06-17",2216.1901
"2016-06-17",2132.4805
"2016-06-17",2089.5586
"2016-06-17",2023.7826
"2016-06-17",1982.0291
"2016-06-17",1917.4726
"2016-06-17",1898.5638
"2016-06-17",1829.0773
"2016-06-17",1779.1871
"2016-06-17",1693.5096
"2016-06-17",1607.0274
"2016-06-17",1567.5472
"2016-06-17",1517.5702
"2016-06-17",1472.6392
"2016-06-17",1438.2963
"2016-06-17",1442.0651
"2016-06-17",1884.0978
"2016-06-17",2280.9972
"2016-06-17",2244.9592
"2016-06-17",2198.9359
"2016-06-17",2139.8444
"2016-06-17",2087.8013
"2016-06-18",2040.8178
"2016-06-18",2012.9433
"2016-06-18",1988.286
"2016-06-18",1970.7071
"2016-06-18",1934.4762
"2016-06-18",1916.5407
"2016-06-18",1910.0079
"2016-06-18",1897.2467
"2016-06-18",1741.7799
"2016-06-18",992.4225
"2016-06-18",934.4353
"2016-06-18",1027.2766
"2016-06-18",1120.8741
"2016-06-18",1155.4514
"2016-06-18",1184.7437
"2016-06-18",1268.1795
"2016-06-18",1407.292
"2016-06-18",1500.4509
"2016-06-18",1566.7059
"2016-06-18",1620.717
"2016-06-18",1655.5562
"2016-06-18",1641.9055
"2016-06-18",1652.9552
"2016-06-18",1651.3785
"2016-06-18",1592.69
"2016-06-18",1511.2201
"2016-06-18",1491.6127
"2016-06-18",1437.1368
"2016-06-18",1421.7322
"2016-06-18",1404.2928
"2016-06-18",1388.7001
"2016-06-18",1405.9817
"2016-06-18",1436.461
"2016-06-18",1394.0409
"2016-06-18",1415.5217
"2016-06-18",1420.4418
"2016-06-18",1379.5489
"2016-06-18",1392.9979
"2016-06-18",1355.3873
"2016-06-18",1323.1761
"2016-06-18",1313.0359
"2016-06-18",1337.0068
"2016-06-18",1784.7725
"2016-06-18",2224.879
"2016-06-18",2183.333
"2016-06-18",2139.067
"2016-06-18",2087.3484
"2016-06-18",2044.3055
"2016-06-19",2003.8382
"2016-06-19",1969.259
"2016-06-19",1936.9061
"2016-06-19",1908.2286
"2016-06-19",1898.3746
"2016-06-19",1892.1569
"2016-06-19",1899.4112
"2016-06-19",1905.954
"2016-06-19",1750.7497
"2016-06-19",982.768
"2016-06-19",887.2333
"2016-06-19",875.108
"2016-06-19",900.6903
"2016-06-19",932.4336
"2016-06-19",968.4986
"2016-06-19",1049.7957
"2016-06-19",1161.6894
"2016-06-19",1259.6562
"2016-06-19",1307.6249
"2016-06-19",1331.2644
"2016-06-19",1383.2317
"2016-06-19",1380.4704
"2016-06-19",1379.547
"2016-06-19",1379.6229
"2016-06-19",1364.0155
"2016-06-19",1380.0027
"2016-06-19",1352.9819
"2016-06-19",1332.292
"2016-06-19",1341.2242
"2016-06-19",1326.3379
"2016-06-19",1352.2564
"2016-06-19",1377.914
"2016-06-19",1366.7275
"2016-06-19",1354.7734
"2016-06-19",1335.2335
"2016-06-19",1342.2163
"2016-06-19",1317.8194
"2016-06-19",1306.3326
"2016-06-19",1333.0437
"2016-06-19",1301.2095
"2016-06-19",1300.214
"2016-06-19",1396.3082
"2016-06-19",1878.9492
"2016-06-19",2161.0985
"2016-06-19",2112.9507
"2016-06-19",2068.5675
"2016-06-19",2028.1933
"2016-06-19",2005.3441
"2016-06-20",1968.2539
"2016-06-20",1934.5691
"2016-06-20",1913.1108
"2016-06-20",1895.6922
"2016-06-20",1892.2756
"2016-06-20",1878.2563
"2016-06-20",1884.3676
"2016-06-20",1912.4321
"2016-06-20",1881.1668
"2016-06-20",1236.1392
"2016-06-20",1042.5091
"2016-06-20",1209.8413
"2016-06-20",1438.905
"2016-06-20",1646.7887
"2016-06-20",1871.9611
"2016-06-20",2042.6283
"2016-06-20",2208.2173
"2016-06-20",2333.3101
"2016-06-20",2376.4842
"2016-06-20",2423.5455
"2016-06-20",2414.4142
"2016-06-20",2321.5616
"2016-06-20",2279.7548
"2016-06-20",2267.2638
"2016-06-20",2255.4287
"2016-06-20",2235.6568
"2016-06-20",2195.0905
"2016-06-20",2154.002
"2016-06-20",2139.3019
"2016-06-20",2116.613
"2016-06-20",2033.4869
"2016-06-20",1923.6934
"2016-06-20",1861.1521
"2016-06-20",1835.9435
"2016-06-20",1749.1684
"2016-06-20",1685.7686
"2016-06-20",1576.4153
"2016-06-20",1521.289
"2016-06-20",1486.8932
"2016-06-20",1440.3316
"2016-06-20",1416.1347
"2016-06-20",1389.5378
"2016-06-20",1798.0825
"2016-06-20",2195.547
"2016-06-20",2162.7391
"2016-06-20",2105.3274
"2016-06-20",2061.0263
"2016-06-20",2021.0734
"2016-06-21",1999.0042
"2016-06-21",1971.2276
"2016-06-21",1943.4812
"2016-06-21",1915.9796
"2016-06-21",1915.591
"2016-06-21",1879.3967
"2016-06-21",1891.5515
"2016-06-21",1893.9418
"2016-06-21",1814.4003
"2016-06-21",1078.184
"2016-06-21",1075.9239
"2016-06-21",1245.8573
"2016-06-21",1426.5356
"2016-06-21",1575.5861
"2016-06-21",1805.592
"2016-06-21",1949.2051
"2016-06-21",2120.2945
"2016-06-21",2255.5236
"2016-06-21",2315.6652
"2016-06-21",2349.7478
"2016-06-21",2360.1713
"2016-06-21",2338.3146
"2016-06-21",2269.4573
"2016-06-21",2241.8038
"2016-06-21",2239.0657
"2016-06-21",2256.0784
"2016-06-21",2230.6507
"2016-06-21",2193.7039
"2016-06-21",2180.6068
"2016-06-21",2156.051
"2016-06-21",2086.6104
"2016-06-21",2021.3804
"2016-06-21",1916.385
"2016-06-21",1856.4424
"2016-06-21",1797.52
"2016-06-21",1749.9189
"2016-06-21",1643.0931
"2016-06-21",1587.1434
"2016-06-21",1539.1169
"2016-06-21",1485.3465
"2016-06-21",1477.2537
"2016-06-21",1437.1163
"2016-06-21",1770.2388
"2016-06-21",2250.0715
"2016-06-21",2228.8431
"2016-06-21",2175.4563
"2016-06-21",2122.9243
"2016-06-21",2079.2105
"2016-06-22",2032.0766
"2016-06-22",1990.6959
"2016-06-22",1966.5154
"2016-06-22",1946.5954
"2016-06-22",1937.5673
"2016-06-22",1926.189
"2016-06-22",1919.7645
"2016-06-22",1913.8983
"2016-06-22",1770.141
"2016-06-22",1073.6447
"2016-06-22",1055.5265
"2016-06-22",1245.6241
"2016-06-22",1463.5615
"2016-06-22",1629.5304
"2016-06-22",1875.256
"2016-06-22",2006.9028
"2016-06-22",2177.4724
"2016-06-22",2330.3205
"2016-06-22",2404.9289
"2016-06-22",2420.7376
"2016-06-22",2447.6526
"2016-06-22",2421.5139
"2016-06-22",2380.6318
"2016-06-22",2352.7876
"2016-06-22",2333.6298
"2016-06-22",2404.552
"2016-06-22",2331.6106
"2016-06-22",2285.8035
"2016-06-22",2261.8787
"2016-06-22",2225.7955
"2016-06-22",2173.5578
"2016-06-22",2101.7156
"2016-06-22",2049.3782
"2016-06-22",1998.7865
"2016-06-22",1906.985
"2016-06-22",1836.5623
"2016-06-22",1747.4299
"2016-06-22",1711.2479
"2016-06-22",1658.0166
"2016-06-22",1590.8693
"2016-06-22",1563.7861
"2016-06-22",1535.9327
"2016-06-22",1842.9682
"2016-06-22",2311.34
"2016-06-22",2298.1392
"2016-06-22",2239.2149
"2016-06-22",2183.9551
"2016-06-22",2131.3444
"2016-06-23",2090.2092
"2016-06-23",2057.7846
"2016-06-23",2009.8768
"2016-06-23",1989.4534
"2016-06-23",1979.2504
"2016-06-23",1956.8074
"2016-06-23",1936.9561
"2016-06-23",1945.2342
"2016-06-23",1804.5619
"2016-06-23",1121.5237
"2016-06-23",1118.3866
"2016-06-23",1244.364
"2016-06-23",1505.4762
"2016-06-23",1715.8102
"2016-06-23",1933.6623
"2016-06-23",2076.9293
"2016-06-23",2228.5662
"2016-06-23",2421.5074
"2016-06-23",2497.8453
"2016-06-23",2517.6186
"2016-06-23",2546.7201
"2016-06-23",2482.8097
"2016-06-23",2455.9997
"2016-06-23",2443.5022
"2016-06-23",2409.3646
"2016-06-23",2407.0369
"2016-06-23",2416.0492
"2016-06-23",2434.3923
"2016-06-23",2386.9766
"2016-06-23",2348.5535
"2016-06-23",2280.9996
"2016-06-23",2212.784
"2016-06-23",2129.5144
"2016-06-23",2029.0411
"2016-06-23",1995.9156
"2016-06-23",1919.8941
"2016-06-23",1813.1009
"2016-06-23",1773.1013
"2016-06-23",1701.8252
"2016-06-23",1656.158
"2016-06-23",1609.0982
"2016-06-23",1571.5968
"2016-06-23",1914.0201
"2016-06-23",2423.7795
"2016-06-23",2367.3825
"2016-06-23",2294.7416
"2016-06-23",2237.2464
"2016-06-23",2183.1998
"2016-06-24",2146.1673
"2016-06-24",2095.2336
"2016-06-24",2067.6586
"2016-06-24",2043.5052
"2016-06-24",2038.8161
"2016-06-24",2016.9091
"2016-06-24",1998.91
"2016-06-24",2014.2134
"2016-06-24",1860.1934
"2016-06-24",1160.999
"2016-06-24",1151.0777
"2016-06-24",1306.9108
"2016-06-24",1546.5275
"2016-06-24",1683.8038
"2016-06-24",1914.054
"2016-06-24",2103.8836
"2016-06-24",2285.6938
"2016-06-24",2427.083
"2016-06-24",2534.515
"2016-06-24",2584.2022
"2016-06-24",2583.8816
"2016-06-24",2576.8921
"2016-06-24",2538.2926
"2016-06-24",2568.3044
"2016-06-24",2575.1114
"2016-06-24",2516.6697
"2016-06-24",2475.0811
"2016-06-24",2435.9375
"2016-06-24",2416.8717
"2016-06-24",2380.0521
"2016-06-24",2323.3271
"2016-06-24",2239.5861
"2016-06-24",2164.5252
"2016-06-24",2113.0732
"2016-06-24",2055.876
"2016-06-24",2010.1165
"2016-06-24",1898.5732
"2016-06-24",1823.5873
"2016-06-24",1769.2481
"2016-06-24",1726.4867
"2016-06-24",1682.9057
"2016-06-24",1673.6133
"2016-06-24",2022.9534
"2016-06-24",2529.5452
"2016-06-24",2489.3209
"2016-06-24",2424.7058
"2016-06-24",2353.7111
"2016-06-24",2325.6344
"2016-06-25",2262.6757
"2016-06-25",2219.9237
"2016-06-25",2194.9501
"2016-06-25",2166.8606
"2016-06-25",2143.3331
"2016-06-25",2109.9674
"2016-06-25",2097.9294
"2016-06-25",2087.2818
"2016-06-25",1954.5171
"2016-06-25",1227.7438
"2016-06-25",1083.4019
"2016-06-25",1191.2253
"2016-06-25",1290.125
"2016-06-25",1361.5821
"2016-06-25",1433.0972
"2016-06-25",1488.1292
"2016-06-25",1619.6784
"2016-06-25",1789.7544
"2016-06-25",1861.257
"2016-06-25",1918.4091
"2016-06-25",1964.9638
"2016-06-25",1942.4268
"2016-06-25",1945.2013
"2016-06-25",1938.65
"2016-06-25",1846.1678
"2016-06-25",1771.8648
"2016-06-25",1723.3964
"2016-06-25",1683.3808
"2016-06-25",1653.0316
"2016-06-25",1663.9638
"2016-06-25",1634.7451
"2016-06-25",1627.0621
"2016-06-25",1640.2653
"2016-06-25",1636.1171
"2016-06-25",1614.7294
"2016-06-25",1620.8721
"2016-06-25",1597.7827
"2016-06-25",1577.4773
"2016-06-25",1563.0503
"2016-06-25",1532.1525
"2016-06-25",1527.8184
"2016-06-25",1521.8871
"2016-06-25",1941.0219
"2016-06-25",2401.0833
"2016-06-25",2366.426
"2016-06-25",2322.4962
"2016-06-25",2240.3821
"2016-06-25",2194.526
"2016-06-26",2169.7304
"2016-06-26",2126.679
"2016-06-26",2090.1309
"2016-06-26",2058.5487
"2016-06-26",2039.7793
"2016-06-26",2020.3417
"2016-06-26",2004.2219
"2016-06-26",2006.8863
"2016-06-26",1866.9359
"2016-06-26",1150.8734
"2016-06-26",974.5314
"2016-06-26",978.6205
"2016-06-26",1021.8163
"2016-06-26",1039.7341
"2016-06-26",1074.7844
"2016-06-26",1145.2369
"2016-06-26",1231.2055
"2016-06-26",1350.9439
"2016-06-26",1413.5741
"2016-06-26",1419.0152
"2016-06-26",1439.1784
"2016-06-26",1451.3732
"2016-06-26",1467.6366
"2016-06-26",1419.0231
"2016-06-26",1410.5785
"2016-06-26",1422.323
"2016-06-26",1432.1086
"2016-06-26",1429.133
"2016-06-26",1417.2919
"2016-06-26",1436.1748
"2016-06-26",1417.3924
"2016-06-26",1413.4183
"2016-06-26",1446.3922
"2016-06-26",1461.8982
"2016-06-26",1452.4251
"2016-06-26",1451.1959
"2016-06-26",1431.5485
"2016-06-26",1415.1311
"2016-06-26",1424.032
"2016-06-26",1401.2986
"2016-06-26",1402.4342
"2016-06-26",1386.1978
"2016-06-26",1742.8366
"2016-06-26",2260.7643
"2016-06-26",2238.47
"2016-06-26",2179.107
"2016-06-26",2122.4185
"2016-06-26",2092.1519
"2016-06-27",2058.5596
"2016-06-27",2041.1381
"2016-06-27",2018.6969
"2016-06-27",1981.4074
"2016-06-27",1979.2186
"2016-06-27",1970.1581
"2016-06-27",1963.7754
"2016-06-27",1985.158
"2016-06-27",1878.8491
"2016-06-27",1196.0603
"2016-06-27",1118.3428
"2016-06-27",1258.9503
"2016-06-27",1465.8173
"2016-06-27",1669.5003
"2016-06-27",1885.2928
"2016-06-27",2099.0188
"2016-06-27",2238.5533
"2016-06-27",2356.6733
"2016-06-27",2425.0203
"2016-06-27",2498.1188
"2016-06-27",2452.0743
"2016-06-27",2414.4973
"2016-06-27",2353.7743
"2016-06-27",2325.9423
"2016-06-27",2300.3463
"2016-06-27",2291.3268
"2016-06-27",2281.3288
"2016-06-27",2212.3313
"2016-06-27",2191.9978
"2016-06-27",2139.4048
"2016-06-27",2060.0198
"2016-06-27",1986.2348
"2016-06-27",1919.0348
"2016-06-27",1851.6903
"2016-06-27",1763.6518
"2016-06-27",1703.2913
"2016-06-27",1641.853
"2016-06-27",1582.7775
"2016-06-27",1525.682
"2016-06-27",1502.7521
"2016-06-27",1446.3013
"2016-06-27",1412.328
"2016-06-27",1812.172
"2016-06-27",2255.5675
"2016-06-27",2227.137
"2016-06-27",2180.7155
"2016-06-27",2110.1115
"2016-06-27",2072.6162
"2016-06-28",2043.8152
"2016-06-28",2015.526
"2016-06-28",1988.7647
"2016-06-28",1964.7028
"2016-06-28",1956.2456
"2016-06-28",1924.4184
"2016-06-28",1923.6861
"2016-06-28",1951.4612
"2016-06-28",1876.5181
"2016-06-28",1168.4272
"2016-06-28",1079.6106
"2016-06-28",1241.2396
"2016-06-28",1515.2149
"2016-06-28",1687.2819
"2016-06-28",1859.0707
"2016-06-28",1996.7171
"2016-06-28",2180.9388
"2016-06-28",2289.3679
"2016-06-28",2327.0608
"2016-06-28",2434.3892
"2016-06-28",2386.8001
"2016-06-28",2350.4205
"2016-06-28",2325.013
"2016-06-28",2326.7159
"2016-06-28",2267.2852
"2016-06-28",2271.4424
"2016-06-28",2256.9507
"2016-06-28",2214.358
"2016-06-28",2210.9787
"2016-06-28",2145.1726
"2016-06-28",2109.4888
"2016-06-28",2027.7546
"2016-06-28",1965.7414
"2016-06-28",1902.4529
"2016-06-28",1816.45
"2016-06-28",1777.2076
"2016-06-28",1691.9129
"2016-06-28",1665.5688
"2016-06-28",1615.6623
"2016-06-28",1558.9371
"2016-06-28",1499.5379
"2016-06-28",1489.5239
"2016-06-28",1818.5555
"2016-06-28",2307.2065
"2016-06-28",2270.0231
"2016-06-28",2189.7771
"2016-06-28",2135.3022
"2016-06-28",2109.7344
"2016-06-29",2062.2857
"2016-06-29",2043.0372
"2016-06-29",2005.1275
"2016-06-29",1978.3582
"2016-06-29",1964.8811
"2016-06-29",1951.5443
"2016-06-29",1936.9345
"2016-06-29",1951.9798
"2016-06-29",1836.7236
"2016-06-29",1161.4979
"2016-06-29",1088.9842
"2016-06-29",1256.9535
"2016-06-29",1481.9225
"2016-06-29",1670.6357
"2016-06-29",1823.2468
"2016-06-29",2001.5615
"2016-06-29",2189.4092
"2016-06-29",2334.422
"2016-06-29",2350.105
"2016-06-29",2456.7378
"2016-06-29",2459.8151
"2016-06-29",2394.8274
"2016-06-29",2390.2264
"2016-06-29",2360.4125
"2016-06-29",2341.3976
"2016-06-29",2358.9765
"2016-06-29",2348.9079
"2016-06-29",2308.1528
"2016-06-29",2291.2467
"2016-06-29",2272.3841
"2016-06-29",2203.2912
"2016-06-29",2136.6065
"2016-06-29",2034.7874
"2016-06-29",1978.4688
"2016-06-29",1942.232
"2016-06-29",1904.2512
"2016-06-29",1790.2542
"2016-06-29",1713.4106
"2016-06-29",1681.5345
"2016-06-29",1613.5655
"2016-06-29",1556.5775
"2016-06-29",1526.729
"2016-06-29",1905.5588
"2016-06-29",2362.7849
"2016-06-29",2332.8594
"2016-06-29",2235.4292
"2016-06-29",2161.8572
"2016-06-29",2124.1711
"2016-06-30",2101.3152
"2016-06-30",2064.0699
"2016-06-30",2050.7651
"2016-06-30",2026.8233
"2016-06-30",1997.9865
"2016-06-30",1979.5872
"2016-06-30",1969.3239
"2016-06-30",1980.9935
"2016-06-30",1865.2002
"2016-06-30",1173.6165
"2016-06-30",1093.1262
"2016-06-30",1302.4546
"2016-06-30",1504.4679
"2016-06-30",1708.9044
"2016-06-30",1967.4122
"2016-06-30",2068.4313
"2016-06-30",2240.1281
"2016-06-30",2362.2023
"2016-06-30",2478.6462
"2016-06-30",2562.2467
"2016-06-30",2505.2562
"2016-06-30",2472.2376
"2016-06-30",2435.7213
"2016-06-30",2430.1031
"2016-06-30",2421.4149
"2016-06-30",2440.5206
"2016-06-30",2393.0302
"2016-06-30",2403.9849
"2016-06-30",2347.6822
"2016-06-30",2288.896
"2016-06-30",2216.5087
"2016-06-30",2157.0772
"2016-06-30",2113.8087
"2016-06-30",2041.2883
"2016-06-30",1972.7592
"2016-06-30",1921.0691
"2016-06-30",1792.3163
"2016-06-30",1734.0801
"2016-06-30",1654.7646
"2016-06-30",1627.3714
"2016-06-30",1585.1214
"2016-06-30",1599.7408
"2016-06-30",1988.7472
"2016-06-30",2401.6554
"2016-06-30",2359.702
"2016-06-30",2283.2107
"2016-06-30",2215.0642
"2016-06-30",2169.6526
"2016-07-01",2156.6633
"2016-07-01",2115.9876
"2016-07-01",2087.1054
"2016-07-01",2061.6135
"2016-07-01",2053.5583
"2016-07-01",2028.4158
"2016-07-01",2015.6328
"2016-07-01",2022.2994
"2016-07-01",1967.5334
"2016-07-01",1288.8698
"2016-07-01",1147.2119
"2016-07-01",1306.8173
"2016-07-01",1499.6934
"2016-07-01",1677.8023
"2016-07-01",1894.48
"2016-07-01",2064.455
"2016-07-01",2206.4887
"2016-07-01",2288.1598
"2016-07-01",2384.2317
"2016-07-01",2450.1003
"2016-07-01",2430.333
"2016-07-01",2404.9339
"2016-07-01",2358.2139
"2016-07-01",2336.2016
"2016-07-01",2369.6308
"2016-07-01",2353.3524
"2016-07-01",2317.9367
"2016-07-01",2342.8515
"2016-07-01",2304.1622
"2016-07-01",2235.8849
"2016-07-01",2193.4193
"2016-07-01",2125.5233
"2016-07-01",2061.1069
"2016-07-01",1988.8448
"2016-07-01",1918.3759
"2016-07-01",1894.7485
"2016-07-01",1782.3938
"2016-07-01",1726.7181
"2016-07-01",1693.4902
"2016-07-01",1610.2886
"2016-07-01",1574.3619
"2016-07-01",1560.6211
"2016-07-01",1958.9625
"2016-07-01",2446.3729
"2016-07-01",2411.6332
"2016-07-01",2340.4547
"2016-07-01",2263.1694
"2016-07-01",2234.0248
"2016-07-02",2186.7717
"2016-07-02",2147.1522
"2016-07-02",2115.3937
"2016-07-02",2086.4099
"2016-07-02",2065.8722
"2016-07-02",2038.9695
"2016-07-02",2030.4873
"2016-07-02",2016.5501
"2016-07-02",1920.9423
"2016-07-02",1213.8825
"2016-07-02",1021.3715
"2016-07-02",1124.46
"2016-07-02",1215.4311
"2016-07-02",1252.3639
"2016-07-02",1341.1962
"2016-07-02",1427.3767
"2016-07-02",1581.0742
"2016-07-02",1730.85
"2016-07-02",1809.0504
"2016-07-02",1804.8761
"2016-07-02",1859.2062
"2016-07-02",1852.8024
"2016-07-02",1882.8622
"2016-07-02",1847.6246
"2016-07-02",1757.1429
"2016-07-02",1682.5374
"2016-07-02",1637.9019
"2016-07-02",1596.3329
"2016-07-02",1591.733
"2016-07-02",1590.2958
"2016-07-02",1572.5339
"2016-07-02",1556.3848
"2016-07-02",1576.7501
"2016-07-02",1547.8654
"2016-07-02",1562.875
"2016-07-02",1531.3367
"2016-07-02",1516.8855
"2016-07-02",1518.926
"2016-07-02",1500.4946
"2016-07-02",1478.3087
"2016-07-02",1455.86
"2016-07-02",1486.7424
"2016-07-02",1995.0388
"2016-07-02",2307.2354
"2016-07-02",2256.6579
"2016-07-02",2199.6566
"2016-07-02",2147.6225
"2016-07-02",2088.785
"2016-07-03",2023.6971
"2016-07-03",1983.4714
"2016-07-03",1967.0839
"2016-07-03",1959.9119
"2016-07-03",1936.566
"2016-07-03",1925.5386
"2016-07-03",1927.101
"2016-07-03",1945.4854
"2016-07-03",1907.6986
"2016-07-03",1327.3801
"2016-07-03",991.7807
"2016-07-03",942.9888
"2016-07-03",959.0407
"2016-07-03",998.7966
"2016-07-03",1030.804
"2016-07-03",1080.4511
"2016-07-03",1146.396
"2016-07-03",1244.4747
"2016-07-03",1311.4745
"2016-07-03",1330.1394
"2016-07-03",1346.5375
"2016-07-03",1330.3668
"2016-07-03",1325.2606
"2016-07-03",1300.5174
"2016-07-03",1297.843
"2016-07-03",1310.137
"2016-07-03",1285.1131
"2016-07-03",1276.0242
"2016-07-03",1279.2131
"2016-07-03",1246.6208
"2016-07-03",1221.8806
"2016-07-03",1260.6538
"2016-07-03",1288.7195
"2016-07-03",1274.532
"2016-07-03",1280.6365
"2016-07-03",1304.4371
"2016-07-03",1291.9999
"2016-07-03",1299.1339
"2016-07-03",1308.503
"2016-07-03",1263.593
"2016-07-03",1243.2609
"2016-07-03",1238.0339
"2016-07-03",1623.676
"2016-07-03",2124.5869
